WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE
279006,-3.66421950200,37.64134985000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Pay monthly,SNV,11/07/2008
286136,-10.55512683000,35.86267622000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1982,,Pay when scheme fails,WA,15/09/2007
272163,-6.33881764500,36.48873719000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Mpwapwa,,TZ,Spring,None Communal standpipe multiple,2003,,Not recorded,WA,21/01/2005
272509,-9.32143137900,34.53880459000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,2006,,Pay when scheme fails,WA,05/10/2007
269511,-6.35337627500,36.05840987000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Not recorded,WA,31/07/2005
289068,-5.06840070200,34.89738944000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1988,,Not recorded,WA,09/01/2006
273654,-8.73600050200,34.80364012000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1982,,Pay when scheme fails,WA,12/10/2007
271833,-6.46809194900,36.28653172000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Mpwapwa,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2004,,Not recorded,WA,28/01/2005
267918,-3.52812822300,35.64429291000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Communal standpipe,1993,,Pay per bucket,SNV,19/06/2008
267358,-3.52136001800,35.69129557000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Machine-drilled borehole,Afridev Hand pump,1993,,Never pay,SNV,20/06/2008
285542,-10.88268004000,36.11930342000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1988,,Pay monthly,WA,17/09/2007
281152,-9.02697100000,32.93356200000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,Spring,Gravity Communal standpipe,1975,,Never pay,WA,08/09/2007
271820,-5.62054030300,36.32904275000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,1998,,Not recorded,WA,15/07/2005
274105,-8.78776354500,34.59320694000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1986,,Pay when scheme fails,WA,11/10/2007
271818,-5.62084967500,36.32863884000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,2001,,Not recorded,WA,15/07/2005
274116,-8.79568159400,34.68792080000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,11/10/2007
285373,-7.38607727700,31.05078010000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Rukwa,Nkasi,,TZ,Machine Drilled Borehole,India mark II Hand pump,1985,,Never pay,WA,02/08/2007
272332,-9.26055830700,34.56360592000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1988,,Pay when scheme fails,WA,04/10/2007
270077,-5.57823402700,36.12910149000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1994,,Not recorded,WA,27/07/2005
271816,-5.64307293600,36.42546654000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1995,,Not recorded,WA,15/07/2005
272492,-9.31377938000,34.45867660000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay annually,WA,04/10/2007
275162,-1.38833394500,31.50504296000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Shallow well,Nira/Tanira Hand pump,1986,,Never pay,SNV,16/07/2008
273519,-9.14879472400,34.70505436000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,08/10/2007
285600,-10.58836152000,36.04309212000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1994,,Pay when scheme fails,WA,12/09/2007
273647,-8.72394623300,34.77310652000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,12/10/2007
270329,-6.25754586800,35.91272871000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Not recorded,WA,22/07/2005
291246,-5.05873870000,38.77707301000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Tanga,Muheza,,TZ,River,Gravity Communal standpipe,1999,,Pay monthly,WA,01/06/2008
288816,-5.00120965000,35.00143400000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,2005,,Not recorded,WA,08/01/2006
290953,-4.81227717100,33.12360509000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Tabora,Uyui,,TZ,Machine-drilled borehole,Afridev Hand pump,2005,,Not recorded,WA,07/10/2005
267323,-3.45711749800,35.73771484000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,1992,,Pay per bucket,SNV,21/06/2008
267196,-3.41518931200,35.68657577000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe multiple,2002,,Pay per bucket,SNV,26/06/2008
271840,-6.28124093500,36.32870412000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Mpwapwa,,TZ,Spring,None Communal standpipe multiple,1972,,Not recorded,WA,28/01/2005
269355,-6.14193135500,36.07190217000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Windmill Communal standpipe,1974,,Not recorded,WA,29/07/2005
267920,-3.54379722100,35.60843365000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Communal standpipe,1968,,Pay per bucket,SNV,19/06/2008
267361,-3.53353771600,35.69055625000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Machine-drilled borehole,Afridev Hand pump,1993,,Never pay,SNV,20/06/2008
275265,-1.24464992900,31.80689862000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Improved spring,2003,,Never pay,SNV,21/07/2008
277638,-4.76520645200,29.65430565000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe multiple,1980,,Never pay,ISF,17/07/2008
271784,-6.03120669900,36.31672380000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2002,,Not recorded,WA,16/07/2005
270009,-6.35131602600,35.84807816000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1968,,Not recorded,WA,03/08/2005
273337,-9.59047368200,34.60138989000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,2003,,Pay annually,WA,19/10/2007
279005,-3.66302887800,37.64244702000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Pay monthly,SNV,11/07/2008
273708,-8.97028014900,34.62474734000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,2006,,Pay when scheme fails,WA,06/10/2007
283932,-2.57639629700,33.28557031000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1993,,Never pay,SNV,11/09/2008
275316,-1.08820853100,31.84190137000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Improved spring,2002,,Never pay,SNV,23/07/2008
273639,-8.71335397200,34.82213927000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Dam,None Dam,2006,,Never pay,WA,12/10/2007
271629,-6.29882120100,36.74879073000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Communal standpipe,1993,,Not recorded,WA,13/07/2005
277375,-4.75439532100,29.67402561000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,River/Lake,Gravity Communal standpipe multiple,1966,,Pay monthly,ISF,19/07/2008
271144,-6.29969900500,36.74974434000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Communal standpipe,1993,,Not recorded,WA,13/07/2005
276583,-2.58802170000,30.55309500000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Ngara,,TZ,Spring,Gravity Improved spring,0,,Never pay,Concern,29/06/1905
267924,-3.56362725500,35.61022104000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Communal standpipe,1968,,Pay per bucket,SNV,19/06/2008
269552,-5.49083168100,35.84894596000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Cattle trough,1975,,Not recorded,WA,26/07/2005
273851,-9.05942084700,34.56765873000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1994,,Pay when scheme fails,WA,07/10/2007
270657,-5.15022365600,35.97093378000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kondoa,,TZ,Dam,Gravity Dam,1952,,Not recorded,WA,17/06/2005
290911,-5.11752907400,33.11768004000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Tabora,Uyui,,TZ,Spring,Mono Communal standpipe,1993,,Not recorded,WA,12/10/2005
281111,-9.22161800000,32.76593300000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mbeya,Mbozi,,TZ,Shallow well,Other Hand pump,2003,,Never pay,WA,28/08/2007
284206,-2.39276469300,33.59466110000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mwanza,Magu,,TZ,Shallow well,Nira/Tanira Hand pump,1993,,Never pay,SNV,05/10/2008
288420,-4.59623118700,34.99356865000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,2004,,Not recorded,WA,15/01/2006
275368,-1.47433301000,31.47538406000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Bukoba Rural,,TZ,Shallow well,SWN 80 Hand pump,1988,,Never pay,SNV,07/07/2008
273563,-8.91227057400,34.74180782000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Never pay,WA,15/10/2007
272968,-9.28878408600,35.04713704000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Other - Solar pump Communal standpipe,2003,,Never pay,WA,16/10/2007
277600,-4.79777710200,29.64216921000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe,1980,,Never pay,ISF,17/07/2008
280409,-9.79313723800,37.90721495000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Lindi,Liwale,,TZ,River,KSB Communal standpipe,1968,,Pay monthly,WA,24/03/2008
271525,-6.08678356000,36.63769584000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Cattle trough,1986,,Not recorded,WA,14/07/2005
271756,-6.24212891500,36.52579239000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Cattle trough,1990,,Not recorded,WA,12/07/2005
280358,-9.61620996300,37.84906113000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Lindi,Liwale,,TZ,Shallow well,Nira/Tanira Hand pump,1983,,Never pay,WA,24/03/2008
273511,-9.14398129500,34.68997390000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1974,,Pay when scheme fails,WA,08/10/2007
273689,-8.95550193400,34.60266186000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,06/10/2007
273678,-8.76450529800,34.74955675000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1988,,Pay when scheme fails,WA,11/10/2007
268227,-3.40089166400,36.30377776000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Rainwater harvesting,Gravity Communal standpipe multiple,0,,Never pay,WA,11/06/2008
286069,-10.50031512000,35.76693471000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1983,,Pay annually,WA,14/09/2007
282059,-6.81926034100,37.66757176000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Morogoro,Morogoro Municipality,,TZ,River/Lake,None Communal standpipe,2001,,Pay monthly,SNV,09/11/2007
270480,-4.35300220700,35.88224491000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kondoa,,TZ,Shallow well,Nira/Tanira Hand pump,0,,Not recorded,WA,08/06/2005
267348,-3.49396635000,35.66575117000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,1992,,Pay per bucket,SNV,21/06/2008
270342,-6.24311621900,35.92920703000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Machine-drilled borehole,Mono Cattle trough,1981,,Not recorded,WA,22/07/2005
273646,-8.72228194300,34.76330040000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1985,,Pay when scheme fails,WA,12/10/2007
288666,-4.66616245400,35.09696437000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,2005,,Not recorded,WA,16/01/2006
270004,-6.36149486200,35.85368830000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe,1968,,Not recorded,WA,03/08/2005
289238,-4.54470103700,34.75157682000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Machine-drilled borehole,Afridev Hand pump,1994,,Not recorded,WA,12/01/2006
270373,-6.22662834000,35.60901654000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Urban,,TZ,Shallow well,Nira/Tanira Hand pump,2000,,Not recorded,WA,24/07/2005
271615,-5.77562238700,36.46115636000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Machine-drilled borehole,Mono Communal standpipe,1998,,Not recorded,WA,16/07/2005
277231,-2.54711740000,30.80810750000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Ngara,,TZ,Spring,Mono Communal standpipe multiple,1998,,Pay monthly,Concern,29/06/1905
282023,-6.83088173000,37.61548745000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Morogoro,Morogoro Municipality,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Pay per bucket,SNV,18/11/2007
285670,-10.71532037000,36.02752107000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1980,,Pay monthly,WA,16/09/2007
273434,-9.08510874000,34.65790651000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1985,,Pay when scheme fails,WA,08/10/2007
278255,-4.98206203100,29.78172036000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kigoma,Kigoma rural,,TZ,Spring,Gravity Communal standpipe multiple,1987,,Pay monthly,ISF,09/08/2008
272472,-9.30778720900,34.51575837000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,04/10/2007
283159,-10.67205534000,39.50758532000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Mtwara,Tandahimba,,TZ,Machine Drilled Borehole,Submersible Communal standpipe,1982,,Pay monthly,WA,26/02/2008
281946,-6.77996462400,37.69269257000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Morogoro,Morogoro Municipality,,TZ,Dam,Mono Communal standpipe,2006,,Pay per bucket,SNV,13/11/2007
270082,-5.57297483300,36.16155720000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1972,,Not recorded,WA,27/07/2005
290201,-5.09648137800,32.79018067000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Tabora,Tabora Urban,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Not recorded,WA,27/09/2005
276762,-2.57520110000,30.52692350000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kagera,Ngara,,TZ,Spring,Gravity Improved spring,0,,Never pay,Concern,29/06/1905
271401,-9.12119639200,34.52609440000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Other - Hydram Communal standpipe,1981,,Pay annually,WA,02/10/2007
269997,-6.29446254600,35.88495145000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Dodoma Rural,,TZ,Machine-drilled borehole,Mono Communal standpipe multiple,1996,,Not recorded,WA,01/08/2005
285676,-10.47885678000,35.89621737000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Spring,Gravity Communal stand pipe,1988,,Pay when scheme fails,WA,15/09/2007
286147,-10.56278397000,35.83807080000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Ruvuma,Namtumbo,,TZ,Hand-drilled tube well,SWN 80 Hand pump,1994,,Pay annually,WA,14/09/2007
268906,-7.36768287000,38.65224038000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Coast Region,Kisarawe,,TZ,Hand-drilled tube well,Nira/Tanira Hand pump,2005,,Pay per bucket,Plan,15/10/2009
273547,-9.19955057600,34.73972559000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,08/10/2007
273813,-9.03233754000,34.61868973000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,1984,,Pay when scheme fails,WA,06/10/2007
273244,-8.83568410000,34.83774432000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2002,,Pay monthly,WA,15/10/2007
288551,-4.64984243300,34.89330820000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Singida,Singida Rural,,TZ,Shallow well,None Hand pump,2003,,Not recorded,WA,04/01/2006
272431,-9.29912308600,34.51156797000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,1998,,Pay when scheme fails,WA,04/10/2007
273060,-8.95576564900,34.57112644000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,River/Lake,Gravity Communal standpipe,2006,,Pay when scheme fails,WA,09/10/2007
268114,-3.29828431100,36.44363924000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Arusha,Monduli,,TZ,Spring,Gravity Communal standpipe,1979,,Never pay,WA,17/06/2008
279387,-3.78597826800,37.66574460000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1991,,Pay monthly,SNV,28/06/2008
271749,-6.25023637100,36.54069896000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Dodoma,Kongwa,,TZ,Spring,Gravity Communal standpipe,1990,,Not recorded,WA,12/07/2005
273346,-9.59294612300,34.59935025000,Yes,Status:Functional|Quantity:Insufficient|Quality:Soft,1,1,0,Iringa,Njombe,,TZ,Spring,Gravity Communal standpipe,2003,,Pay annually,WA,19/10/2007
