WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR
450007,0.795308,30.2299466,No,Non-Functional - THE SPRING GOT ERODED ONLY PARTS REMAIN VISIBLE BUT PEOPLE STILL FETCH WATER,0,1,0,NTOROKO,NTOROKO,093-00110,UG,Not recorded,Protected spring,1980,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
449984,0.7937186,30.2316084,No,Non-Functional - WATER SHORTAGE ON THE SCHEME,0,1,0,NTOROKO,NTOROKO,093-00087,UG,Not recorded,Public Stand Post,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
449947,0.8093865,30.189909,Yes,Functional (not in use)  - LOW YIELDING AND AVAILABILITY OF OTHER ALTERNATIVES,2,1,0,NTOROKO,NTOROKO,093-00049,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
406562,1.5482522,33.8097119,No,Non-Functional - POOR YIELDING AND PIPES REMOVED,0,1,0,NGORA,NGORA,092-00189,UG,Not recorded,Deep borehole,1984,Institutional Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406544,1.4144242,33.7167385,Yes,Functional (not in use)  - LOW YIELDING DUE TO POOR CONSTRUCTION,2,1,0,NGORA,NGORA,092-00172,UG,Not recorded,Shallow well,2006,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406520,1.3853083,33.7300867,Yes,Functional (not in use)  - LOW WATER TABLE AND FEW PIPES FITTED,2,1,1,NGORA,NGORA,092-00146,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406493,1.4220995,33.7609025,Yes,Functional (not in use)  - LOW YIELDING AND BROWN WATER,2,1,0,NGORA,NGORA,092-00119,UG,Not recorded,Deep borehole,2009,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406488,1.4238991,33.78955,No,"Non-Functional - LOW YIELDING DUE TO BED ROCK, POOR SITTING",0,1,0,NGORA,NGORA,092-00115,UG,Not recorded,Deep borehole,2009,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406461,1.3666728,33.7290564,Yes,"Functional (not in use)  - LOW WATER TABLE, POOR SITTING DONE",2,0,1,NGORA,NGORA,092-00087,UG,Not recorded,Shallow well,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
390007,2.407145,31.2239986,No,Non-Functional - It is not built and dried up,0,0,1,NEBBI,PADYERE,091-00938,UG,Not recorded,Dam,1940,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389968,2.443314,31.1887089,No,Non-Functional - The bore hole is now abandoned,0,1,0,NEBBI,PADYERE,091-00895,UG,Not recorded,Deep borehole,1982,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389811,2.4129434,31.0358064,No,Non-Functional - LOW YIELD,0,1,0,NEBBI,PADYERE,091-00738,UG,Not recorded,Deep borehole,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389740,2.5594213,31.2471188,Yes,Functional - The water source has low yield,2,1,0,NEBBI,PADYERE,091-00666,UG,Not recorded,Deep borehole,1982,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
389659,2.3276533,31.115884,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00582,UG,Not recorded,Protected spring,2006,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389657,2.3497703,31.129024,Yes,Functional - Completely dried up,2,0,1,NEBBI,PADYERE,091-00580,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389640,2.3704637,31.1524323,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00562,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389633,2.3574433,31.1127429,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00555,UG,Not recorded,Protected spring,1995,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389630,2.3606107,31.1213145,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00552,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389625,2.3780596,31.1392793,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00547,UG,Not recorded,Protected spring,1999,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389624,2.3030161,31.1181099,Yes,Functional - Has completely dried up,2,1,1,NEBBI,PADYERE,091-00545,UG,Not recorded,Protected spring,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389617,2.310977,31.1006157,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00535,UG,Not recorded,Protected spring,1998,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389616,2.3128537,31.1177734,Yes,Functional - Has completely dried up,2,1,1,NEBBI,PADYERE,091-00534,UG,Not recorded,Protected spring,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389615,2.3063888,31.1180785,Yes,Functional - Has completely dried up,2,1,1,NEBBI,PADYERE,091-00533,UG,Not recorded,Protected spring,1998,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389613,2.3246817,31.1116181,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00531,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389611,2.3215611,31.1108132,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00529,UG,Not recorded,Protected spring,1996,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389606,2.3090962,31.1006002,No,Non-Functional - Completely dried up.,0,0,1,NEBBI,PADYERE,091-00519,UG,Not recorded,Protected spring,1994,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389605,2.3070998,31.1087649,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00516,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389593,2.3375974,31.1141179,No,Non-Functional - Has dried competely,0,1,1,NEBBI,PADYERE,091-00492,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389590,2.3282335,31.1035501,No,Non-Functional - Low yielding of the water source,0,1,0,NEBBI,PADYERE,091-00489,UG,Not recorded,Protected spring,2001,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389589,2.3431771,31.1145599,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00487,UG,Not recorded,Protected spring,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389585,2.3260916,31.1043979,Yes,Functional - Has completely dried up,2,1,1,NEBBI,PADYERE,091-00478,UG,Not recorded,Protected spring,1980,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-10,2009.0,2009.0
389546,2.3800975,31.0697516,Yes,Functional - Has completely dried up.,2,0,1,NEBBI,PADYERE,091-00434,UG,Not recorded,Protected spring,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389545,2.3598181,31.0581298,Yes,Functional (not in use)  - Has completely dried up,2,0,1,NEBBI,PADYERE,091-00433,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389542,2.3789307,31.0502825,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00429,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389541,2.3626721,31.0816596,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00428,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389528,2.3817188,31.0525528,Yes,Functional - Completely dried up,2,0,1,NEBBI,PADYERE,091-00412,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389517,2.2924928,31.1332613,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00401,UG,Not recorded,Protected spring,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389515,2.2949201,31.1294108,Yes,Functional - Completely dried up,2,0,1,NEBBI,PADYERE,091-00399,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389512,2.307724,31.1225264,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00390,UG,Not recorded,Protected spring,2006,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389511,2.283147,31.1293811,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00389,UG,Not recorded,Protected spring,1974,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389509,2.3619348,31.0912342,Yes,Functional - Has completely sinked down,2,1,0,NEBBI,PADYERE,091-00388,UG,Not recorded,Protected spring,2002,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389504,2.3681881,31.1146971,No,Non-Functional - Has completely dried up.,0,0,1,NEBBI,PADYERE,091-00383,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
389490,2.3554885,31.0851932,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00366,UG,Not recorded,Protected spring,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389482,2.3778076,31.1005255,Yes,Functional - Has completely dried up,2,1,1,NEBBI,PADYERE,091-00357,UG,Not recorded,Protected spring,1998,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
389439,2.2662377,31.2665971,No,Non-Functional - dry hole,0,1,1,NEBBI,PADYERE,091-00351,UG,Not recorded,Deep borehole,2008,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389433,2.2183049,31.2397398,Yes,Functional (not in use)  - Low yield reduced contribution towards operation and maintenance,2,1,0,NEBBI,PADYERE,091-00344,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
389421,2.3192311,31.2385119,Yes,Functional (not in use)  - Low yield (2 jerrycan per day),2,1,0,NEBBI,PADYERE,091-00330,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389407,2.2285422,31.2403299,Yes,Functional - Low yield 4 jerrycan per day,2,1,0,NEBBI,PADYERE,091-00314,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389372,2.7085339,31.4413561,No,Decommissioned - WATER TABLE HAS DROPPED DRASTICALLY,0,0,1,NEBBI,JONAM,091-00278,UG,Not recorded,Shallow well,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389371,2.7103064,31.4413179,No,Decommissioned - WATER TABLE DROPPED,0,0,1,NEBBI,JONAM,091-00277,UG,Not recorded,Shallow well,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389369,2.7148138,31.4233073,Yes,Functional - WATER TABLE HAS DECLINED,2,0,1,NEBBI,JONAM,091-00275,UG,Not recorded,Deep borehole,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
389367,2.7331949,31.4403621,Yes,Functional (not in use)  - WATER COMES OUT WITH EARTH WARMS WHEN PUMPS TASTE IS BAD,2,1,0,NEBBI,JONAM,091-00272,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0
406241,2.4228275,34.3979034,Yes,"Functional - WATER TABLE DROPPED, VANDALIZED, ABANDONED",2,0,1,NAPAK,BOKORA,090-00208,UG,Not recorded,Deep borehole,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406239,2.429184,34.4673548,No,Non-Functional - ABANDONED DRY WELL,0,1,1,NAPAK,BOKORA,090-00206,UG,Not recorded,Deep borehole,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406226,2.4455534,34.3744121,Yes,Functional - LOW WATER LEVEL,2,0,1,NAPAK,BOKORA,090-00190,UG,Not recorded,Deep borehole,1994,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406178,2.3352963,34.518235,No,Non-Functional - DRIED UP,0,1,1,NAPAK,BOKORA,090-00139,UG,Not recorded,Deep borehole,1969,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406151,2.5313546,34.4283317,No,Non-Functional - DRYING UP,0,1,1,NAPAK,BOKORA,090-00131,UG,Not recorded,Deep borehole,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
406161,2.2083344,34.2179806,Yes,Functional - LOW YEILDING AND IT WAS ABANDONED,2,1,0,NAPAK,BOKORA,090-00036,UG,Not recorded,Deep borehole,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420799,0.8916217,33.7247501,Yes,Functional - Low yield,2,1,0,NAMUTUMBA,BUSIKI,089-00288,UG,Not recorded,Deep borehole,1999,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420766,0.8791232,33.6551422,Yes,Functional - low yield,2,1,0,NAMUTUMBA,BUSIKI,089-00254,UG,Not recorded,Shallow well,2003,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420760,0.872988,33.7588073,Yes,Functional - It has dried up,2,0,1,NAMUTUMBA,BUSIKI,089-00248,UG,Not recorded,Shallow well,2004,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420674,0.9151916,33.6085044,No,Non-Functional - Low yield,0,1,0,NAMUTUMBA,BUSIKI,089-00158,UG,Not recorded,Shallow well,1997,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420579,0.7810834,33.7659882,Yes,Functional - low yield,2,1,0,NAMUTUMBA,BUSIKI,089-00060,UG,Not recorded,Shallow well,2009,Private Operator/Delegated Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420568,0.7343564,33.7228618,Yes,Functional - Drys up during dry seasons,2,0,1,NAMUTUMBA,BUSIKI,089-00049,UG,Not recorded,Shallow well,2004,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420561,0.7547015,33.7270439,Yes,Functional - Drys during dry seasons,2,1,1,NAMUTUMBA,BUSIKI,089-00042,UG,Not recorded,Shallow well,2009,Institutional Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0
420256,0.2488254,33.8864974,No,Non-Functional - No sufficient water and the bore broken down,0,0,1,NAMAYINGO,BUKHOOLI,088-00038,UG,Not recorded,Shallow well,1999,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
420252,0.2284345,33.8979529,No,Non-Functional - No water and dry valley,0,0,1,NAMAYINGO,BUKHOOLI,088-00034,UG,Not recorded,Valley Tank,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
435787,1.3059471,32.556367,Yes,Functional - IT IS DRY,2,1,1,NAKASONGOLA,NAKASONGOLA,087-01104,UG,Not recorded,Valley Tank,2006,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
435683,1.322313,32.5079414,Yes,Functional - IT IS DRY COMPLETELY,2,0,1,NAKASONGOLA,NAKASONGOLA,087-00999,UG,Not recorded,Deep borehole,2008,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
435661,1.6217691,32.1194056,No,Non-Functional - IT IS OF LOW YIELD,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00980,UG,Not recorded,Shallow well,2006,Community Management,Yes,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
435627,1.541349,32.07783,No,Non-Functional - THE SOURCE IS OF LOW YIELD AND IT LACKS PIPES AND PUMP BASKET,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00948,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
435584,1.592301,32.2193876,No,Non-Functional - LOW YIELDING AND YELLOWISH WATER,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00613,UG,Not recorded,Deep borehole,2008,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
435570,1.4079126,32.2607018,No,Non-Functional - WATER TABLE IS LOW AT THE SOURCE ITS NOW FUNCTIONAL,2,0,1,NAKASONGOLA,NAKASONGOLA,087-00494,UG,Not recorded,Public Stand Post,2007,Other,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0
435535,1.6466743,32.2543994,No,Non-Functional - WATER TABLE IS LOW,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00448,UG,Not recorded,Shallow well,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
435525,1.4448901,32.3330238,No,Non-Functional - LOW YIELDING,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00438,UG,Not recorded,Deep borehole,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
435503,1.400032,32.4935341,No,Non-Functional - THE WATER TABLE LOWERED AND THUS FAILURE TO GET WATER,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00416,UG,Not recorded,Deep borehole,1987,Institutional Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0
435460,1.394485,32.4874767,No,Non-Functional - WATER COULD NOT BE GOT DUE TO EXTENSION OF WATER TABLE,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00373,UG,Not recorded,Deep borehole,1987,Institutional Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0
435454,1.515126,32.490434,No,Non-Functional - THE SHALLOW WELL WAS REPAIRED & IT WAS UNCOVERED THAT THERE WAS NO WATER,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00367,UG,Not recorded,Shallow well,2005,Community Management,Yes,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0
435430,1.5515501,32.4255653,No,Non-Functional - THE WATER LEVEL EXTENDED DEEP,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00338,UG,Not recorded,Shallow well,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0
435421,1.4014691,32.5774023,No,Non-Functional - THE SOURCE WAS DUG USING HAND AND BY THEN THE WATER TABLE WAS STILL SHALLOW,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00329,UG,Not recorded,Shallow well,2005,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0
435420,1.4005551,32.5759372,No,Non-Functional - IT WAS HAND DUG AND NOW IT REQUIRES BEING MADE DEEP,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00328,UG,Not recorded,Shallow well,2005,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0
